,Pseudacidovorax intermedius,0,0,0,0,0,0,0,0,0,0
,Ramlibacter,0,0,0,0,0,0,0,0,0,0
,Ramlibacter tataouinensis,84,331,191,89,83,86,51,98,55,1097
,Rhodoferax,0,0,1,4,2,2,2,5,0,103
,Rhodoferax antarcticus,13,47,33,19,16,17,6,28,19,304
,Rhodoferax ferrireducens,24,98,39,31,40,25,16,39,25,843
,Rhodoferax saidenbachensis,15,37,13,8,25,18,10,12,8,824
,Serpentinomonas,0,0,0,0,0,0,0,0,0,0
,Serpentinomonas mccroryi,20,57,29,21,34,27,13,14,21,116
,Serpentinomonas raichei,6,54,13,14,18,9,5,18,7,116
,unclassified Comamonadaceae,11,21,5,3,5,6,1,9,6,26
,Variovorax,4,26,13,9,4,5,4,11,7,249
,Variovorax boronicumulans,33,104,41,45,21,44,15,24,9,326
,Variovorax paradoxus,103,384,207,111,87,104,55,108,73,956
,Verminephrobacter,0,4,2,0,1,2,1,3,1,1
,"environmental samples <b-proteobacteria,genus Verminephrobacter>",0,0,0,0,0,0,0,0,0,0
,uncultured Verminephrobacter sp.,0,0,0,0,0,0,0,0,0,13
,Verminephrobacter eiseniae,18,95,51,44,43,32,21,45,27,292
,"environmental samples <b-proteobacteria,order Burkholderiales>",0,0,0,0,0,0,0,0,0,0
,uncultured Burkholderiales bacterium,0,0,0,0,0,0,0,0,0,0
,Oxalobacteraceae,24,84,32,20,28,29,17,33,18,374
,Collimonas,4,23,11,16,3,6,7,10,8,55
,Collimonas arenae,32,54,30,18,30,29,20,28,9,124
,Collimonas fungivorans,37,97,56,27,25,24,21,47,61,163
,Collimonas pratensis,27,83,57,34,33,20,20,21,15,97
,Duganella,0,0,0,0,0,0,0,0,0,0
,Herbaspirillum,12,40,19,10,6,11,11,7,12,64
,Herbaspirillum hiltneri,34,85,49,33,28,23,11,29,8,98
,Herbaspirillum huttiense,10,57,37,20,21,20,8,31,11,69
,Herbaspirillum rubrisubalbicans,6,34,16,17,15,11,0,7,7,72
,Herbaspirillum seropedicae,26,81,44,35,37,49,19,31,21,111
,Herminiimonas,0,0,0,0,0,0,0,0,0,0
,Herminiimonas arsenicoxydans,5,34,11,14,0,10,11,6,0,252
,Janthinobacterium,13,28,11,23,17,12,4,16,14,40
,Janthinobacterium agaricidamnosum,42,115,50,37,54,60,21,49,47,183
,Janthinobacterium lividum,0,0,0,0,0,0,0,0,0,0
,Janthinobacterium svalbardensis,17,45,15,13,23,16,8,10,11,52
,unclassified Janthinobacterium,0,0,0,0,0,0,0,0,0,0
,Janthinobacterium sp. B9-8,0,13,9,5,0,9,5,38,8,54
,Janthinobacterium sp. Marseille,0,18,14,6,0,6,9,0,0,1523
,Massilia,27,73,36,25,27,35,15,41,30,60
,Massilia albidiflava,24,80,46,26,32,28,15,28,17,48
,Massilia lutea,17,69,25,17,21,18,19,26,10,72
,Massilia oculi,18,126,63,27,38,29,15,28,20,61
,Massilia plicata,46,95,25,13,18,24,5,20,19,43
,Massilia putida,48,176,42,44,39,47,16,37,22,74
,Massilia umbonata,34,106,40,38,21,27,8,36,8,48
,unclassified Massilia,0,0,0,0,0,0,0,0,0,0
,Massilia sp. YMA4,25,121,34,28,29,39,12,32,16,66
,Oxalobacter,0,0,0,0,0,0,0,0,0,0
,Oxalobacter formigenes,0,15,5,0,0,0,0,11,0,8
,Undibacterium,0,0,0,0,0,0,0,0,0,0
,Undibacterium parvum,0,13,6,0,0,0,8,10,6,64
,unclassified Burkholderiales,0,0,0,0,0,0,0,0,0,0
,Burkholderiales bacterium GJ-E10,45,146,84,33,35,45,29,43,25,54
,"environmental samples <b-proteobacteria,class Betaproteobacteria>",0,0,0,0,0,0,0,0,0,0
,uncultured beta proteobacterium,5,20,0,0,0,0,0,0,0,15
,Neisseriales,0,10,0,1,0,2,0,4,5,15
,Chromobacteriaceae,9,25,13,10,10,17,6,23,10,50
,Aquitalea,6,4,4,4,5,1,0,1,6,6
,Aquitalea magnusonii,22,40,18,6,7,20,6,6,11,49
,unclassified Aquitalea,0,0,0,0,0,0,0,0,0,0
,Aquitalea sp. THG-DN7.12,0,31,15,25,24,20,17,22,6,62
,Chitiniphilus,0,0,0,0,0,0,0,0,0,0
,Chitiniphilus shinanonensis,0,0,0,0,0,0,0,0,0,0
,Chromobacterium group,0,0,0,0,0,0,0,0,0,0
,Chromobacterium,15,46,10,15,28,18,9,16,10,24
,Chromobacterium vaccinii,45,139,53,35,29,31,14,27,18,59
,Chromobacterium violaceum,20,82,24,39,17,34,18,32,14,57
,Laribacter,0,0,0,0,0,0,0,0,0,0
,Laribacter hongkongensis,26,80,44,28,27,26,17,26,14,68
,Microvirgula,0,0,0,0,0,0,0,0,0,0
,Microvirgula aerodenitrificans,32,72,25,33,26,20,9,22,9,67
,Pseudogulbenkiania,4,2,4,7,2,1,0,0,0,4
,unclassified Pseudogulbenkiania,0,0,0,0,0,0,0,0,0,0
,Pseudogulbenkiania sp. NH8B,29,118,49,37,38,41,14,40,17,72
,Vogesella,0,0,0,0,0,0,0,0,0,0
,unclassified Vogesella,0,0,0,0,0,0,0,0,0,0
,Vogesella sp. LIG4,21,57,23,14,12,21,7,18,19,88
,Neisseriaceae,13,13,11,24,23,14,8,23,19,28
,Chitinolyticbacter,0,0,0,0,0,0,0,0,0,0
,Chitinolyticbacter meiyuanensis,22,95,29,11,18,17,10,21,13,62
,Eikenella,0,0,0,0,0,0,0,0,0,0
,Eikenella corrodens,6,24,9,16,10,13,9,11,0,31
,Kingella,0,0,0,0,0,0,0,0,0,0
,Kingella kingae,0,6,0,0,0,0,0,0,5,33
,Neisseria,63,110,91,76,84,87,48,109,70,150
,Neisseria animalis,6,13,0,0,0,0,0,10,5,26
,Neisseria animaloris,0,11,0,0,0,0,0,0,0,26
,Neisseria canis,0,6,0,0,0,0,0,0,0,13
,Neisseria cinerea,0,8,0,0,0,0,0,0,0,11
,Neisseria elongata,0,35,11,13,0,0,0,0,6,29
,Neisseria flavescens,0,0,0,0,0,0,0,0,0,6
,Neisseria gonorrhoeae,0,27,0,0,0,0,0,12,0,22
,Neisseria lactamica,0,0,0,0,0,0,0,9,11,20
,Neisseria meningitidis,0,25,13,19,16,17,10,37,18,37
,Neisseria mucosa,0,7,0,0,0,0,0,7,0,14
,Neisseria polysaccharea,0,0,0,0,0,0,0,0,0,0
,Neisseria subflava,0,6,0,0,0,0,7,0,0,20
,Neisseria weaveri,0,5,0,0,0,0,0,5,0,16
,Neisseria zoodegmatis,0,9,0,0,0,0,0,0,0,7
,unclassified Neisseria,0,0,0,0,0,0,0,0,0,0
,Neisseria sp. KEM232,0,27,0,9,6,19,0,6,5,25
,Neisseria sp. oral taxon 014,0,6,6,0,0,0,6,0,0,9
,Simonsiella,0,0,0,0,0,0,0,0,0,0
,Simonsiella muelleri,0,6,0,0,0,0,0,0,0,13
,Snodgrassella,0,0,0,0,0,0,0,6,0,4
,Snodgrassella alvi,0,5,0,0,0,0,0,0,0,11
,Vitreoscilla,8,5,3,0,1,2,4,1,6,1
,unclassified Vitreoscilla,0,0,0,0,0,0,0,0,0,0
,Vitreoscilla sp. C1,0,0,0,0,0,0,0,0,0,16
,Vitreoscilla filiformis,6,54,26,8,13,11,6,23,7,108
,Nitrosomonadales,0,1,0,0,0,0,0,0,0,0
,Gallionellaceae,12,18,2,1,9,0,0,7,5,9
,"environmental samples <b-proteobacteria,family Gallionellaceae>",0,0,0,0,0,0,0,0,0,0
,uncultured Gallionellaceae bacterium,0,0,0,0,0,0,0,0,0,0
,Ferriphaselus,0,0,0,0,0,0,0,0,0,0
,Ferriphaselus amnicola,32,82,23,16,0,13,13,18,9,53
,Gallionella,0,0,1,0,0,0,0,0,0,0
,Gallionella capsiferriformans,40,59,33,12,8,15,8,17,11,72
,Sideroxydans,0,0,0,0,0,0,0,0,0,0
,Sideroxydans lithotrophicus,99,273,97,32,35,34,20,41,36,93
,Sulfuricella,0,0,0,0,0,0,0,0,0,0
,"environmental samples <b-proteobacteria,genus Sulfuricella>",0,0,0,0,0,0,0,0,0,0
,uncultured Sulfuricella sp.,0,0,0,0,0,0,0,0,0,0
,Sulfuricella denitrificans,34,113,36,16,39,32,19,54,32,81
,Sulfuriferula,0,0,0,0,0,0,0,0,0,0
,Sulfuriferula plumbiphila,0,9,0,0,0,0,0,0,0,0
,Methylophilaceae,7,3,9,12,13,6,6,4,11,5
,Candidatus Methylopumilus,0,0,0,0,0,0,0,0,0,0
,Candidatus Methylopumilus planktonicus,5,14,0,0,0,0,6,15,18,90
,Candidatus Methylopumilus turicensis,0,5,6,9,9,0,7,0,0,37
,Methylobacillus,0,0,1,0,0,0,0,0,0,0
,Methylobacillus flagellatus,0,28,10,5,6,5,0,11,5,50
,Methylotenera,0,3,0,0,3,7,5,5,7,5
,Methylotenera mobilis,0,0,6,10,0,0,0,0,0,30
,Methylotenera versatilis,5,12,5,15,9,0,15,23,5,170
,Methylovorus,11,13,6,4,10,8,6,16,0,22
,Methylovorus glucosotrophus,0,17,0,5,0,5,0,0,0,10
,unclassified Methylovorus,0,0,0,0,0,0,0,0,0,0
,Methylovorus sp. MP688,5,12,8,0,0,7,5,0,0,27
,unclassified Methylophilaceae,7,2,10,4,4,8,0,9,6,3
,Nitrosomonadaceae,0,1,0,0,2,6,1,3,0,2
,Nitrosomonas,21,21,23,12,28,18,5,23,19,34
,Nitrosomonas communis,5,15,0,5,11,13,6,30,36,79
,Nitrosomonas europaea,0,27,0,0,0,0,5,13,0,26
,Nitrosomonas eutropha,0,16,0,7,0,6,5,7,5,29
,Nitrosomonas stercoris,0,10,0,0,0,0,0,10,0,25
,Nitrosomonas ureae,0,26,5,8,0,5,8,13,0,38
,unclassified Nitrosomonas,0,0,0,0,0,0,0,0,0,0
,Nitrosomonas sp. AL212,0,0,0,5,0,0,0,0,0,16
,Nitrosomonas sp. Is79A3,5,38,13,15,19,12,13,29,31,70
,Nitrosospira,14,1,7,12,14,10,1,9,11,7
,"environmental samples <b-proteobacteria,genus Nitrosospira>",0,0,0,0,0,0,0,0,0,0
,uncultured Nitrosospira sp.,0,0,0,0,0,0,0,0,0,0
,Nitrosospira briensis,0,39,12,17,7,0,6,30,14,39
,Nitrosospira lacus,15,30,8,8,0,13,10,20,22,62
,Nitrosospira multiformis,0,49,5,6,7,6,9,8,0,21
,Nitrosovibrio,0,0,0,0,0,0,0,0,0,0
,Sterolibacteriaceae,0,0,0,0,0,0,0,0,0,0
,Methyloversatilis,0,0,0,0,0,0,0,0,0,0
,Methyloversatilis universalis,0,0,0,0,0,0,0,0,0,0
,Sterolibacterium,0,0,0,0,0,0,0,0,0,0
,Sterolibacterium denitrificans,16,111,45,35,31,35,11,23,11,60
,Sulfurisoma,0,0,0,0,0,0,0,0,0,0
,Sulfurisoma sediminicola,0,0,0,0,0,0,0,0,0,0
,Sulfuritalea,0,0,0,0,0,0,0,0,0,0
,Sulfuritalea hydrogenivorans,79,277,141,69,55,69,28,40,44,135
,Thiobacillaceae,0,0,0,0,0,0,0,0,0,0
,Thiobacillus,1,7,9,4,0,1,0,1,0,8
,"environmental samples <b-proteobacteria,genus Thiobacillus>",0,0,0,0,0,0,0,0,0,0
,uncultured Thiobacillus sp.,0,0,0,0,0,0,0,0,0,0
,Thiobacillus denitrificans,67,254,91,45,29,56,21,32,22,128
,Thiobacillus thioparus,0,0,0,0,0,0,0,0,0,0
,Rhodocyclales,0,0,0,0,0,0,0,0,0,0
,Azonexaceae,0,0,0,0,0,0,0,0,0,0
,Dechloromonas,0,0,0,0,0,1,0,0,0,0
,Dechloromonas aromatica,13,108,22,16,13,28,16,25,14,77
,unclassified Dechloromonas,0,0,0,0,0,0,0,0,0,0
,Dechloromonas sp. CMS,0,0,0,0,0,0,0,0,0,0
,Rhodocyclaceae,42,128,78,43,46,51,28,48,56,76
,Aromatoleum,0,0,0,0,0,0,0,0,0,0
,Aromatoleum anaerobium,0,0,0,0,0,0,0,0,0,0
,Aromatoleum aromaticum,50,149,111,37,37,43,25,51,24,84
,Aromatoleum evansii,0,0,0,0,0,0,0,0,0,0
,Aromatoleum tolulyticum,0,0,0,0,0,0,0,0,0,6
,Azospira,0,0,0,0,0,0,0,0,0,0
,Dechlorosoma suillum,28,134,31,22,35,59,26,39,31,115
,"environmental samples <b-proteobacteria,family Rhodocyclaceae>",0,0,0,0,0,0,0,0,0,0
,uncultured Rhodocyclaceae bacterium,0,0,0,0,0,0,0,0,0,0
,Rugosibacter,0,0,0,0,0,0,0,0,0,0
,Rugosibacter aromaticivorans,46,130,47,33,41,29,5,30,11,51
,Zoogloeaceae,0,0,0,0,0,0,0,0,0,0
,Azoarcus,49,207,92,66,38,85,34,68,50,115
,Azoarcus communis,44,232,90,46,50,57,30,47,28,137
,Azoarcus olearius,11,37,19,0,12,6,0,0,6,14
,"environmental samples <b-proteobacteria,genus Azoarcus>",0,0,0,0,0,0,0,0,0,0
,uncultured Azoarcus sp.,0,0,0,0,0,0,0,0,0,0
,unclassified Azoarcus,0,0,0,0,0,0,0,0,0,0
,Azoarcus sp. BH72,5,24,14,0,6,0,5,0,0,14
,Azoarcus sp. CIB,65,187,104,69,40,62,31,61,37,78
,Azoarcus sp. DN11,48,149,90,29,41,36,21,46,35,57
,Azoarcus sp. KH32C,67,226,90,88,48,69,33,50,42,91
,Thauera,44,158,88,46,34,59,16,32,41,46
,Thauera aromatica,44,78,64,38,22,33,11,24,16,39
,Thauera chlorobenzoica,34,86,48,25,21,29,12,31,10,56
,Thauera humireducens,23,108,32,25,22,33,12,36,12,70
,Thauera selenatis,0,0,0,0,0,0,0,0,0,0
,unclassified Thauera,0,0,0,0,0,0,0,0,0,0
,Thauera sp. MZ1T,44,178,93,50,48,53,37,48,20,93
,Zoogloea,0,1,0,0,0,0,0,0,0,2
,Zoogloea oryzae,0,17,0,5,0,0,0,0,0,14
,Zoogloea resiniphila,0,0,0,0,0,0,0,0,0,0
,unclassified Betaproteobacteria,0,0,0,0,0,0,0,0,0,0
,beta proteobacterium CB,0,0,0,5,5,0,0,0,0,24
,delta/epsilon subdivisions,4,37,4,19,11,18,4,51,37,63
,Deltaproteobacteria,537,1735,407,330,502,646,155,606,416,517
,Bradymonadales,0,0,0,0,0,0,0,0,0,0
,Bradymonadaceae,0,0,0,0,0,0,0,0,0,0
,Bradymonas,0,0,0,0,0,0,0,0,0,0
,Bradymonas sediminis,35,128,33,29,53,58,17,48,44,55
,Candidatus Desulfofervidaceae,0,0,0,0,0,0,0,0,0,0
,Candidatus Desulfofervidus,0,0,0,0,0,0,0,0,0,0
,Candidatus Desulfofervidus auxilii,10,35,10,12,23,25,6,72,56,87
,Deltaproteobacteria incertae sedis,1,2,3,0,1,1,1,2,4,1
,Desulfarculales,0,0,0,0,0,0,0,0,0,0
,Desulfarculaceae,0,2,0,1,1,1,1,0,0,1
,Desulfarculus,0,0,0,0,0,0,1,0,0,0
,Desulfarculus baarsii,113,569,121,129,243,316,56,217,146,166
,Desulfobacterales,1,17,8,5,10,5,3,14,2,2
,Desulfobacteraceae,22,68,29,32,25,23,18,54,30,43
,Desulfatibacillum,3,12,3,3,2,2,0,1,0,1
,Desulfatibacillum aliphaticivorans,52,240,72,50,123,106,38,105,81,120
,Desulfatiglans,0,0,0,0,0,0,0,0,0,0
,Desulfatiglans anilini,0,5,0,0,17,15,0,6,12,11
,Desulfobacter,0,0,0,0,0,0,0,1,0,2
,Desulfobacter hydrogenophilus,19,92,48,24,77,47,25,115,66,81
,Desulfobacterium,0,0,0,1,0,1,0,2,1,1
,Desulfobacterium autotrophicum,19,79,30,33,41,30,15,852,148,48
,"environmental samples <d-proteobacteria,genus Desulfobacterium>",0,0,0,0,0,0,0,0,0,0
,uncultured Desulfobacterium sp.,95,303,109,110,156,148,72,293,278,377
,Desulfobacula,0,1,0,0,0,0,0,0,0,0
,Desulfobacula toluolica,19,112,30,27,57,48,13,86,42,85
,Desulfococcus,2,3,1,2,0,2,0,0,1,4
,Desulfococcus multivorans,118,355,98,88,152,132,47,156,115,162
,Desulfococcus oleovorans,69,310,96,88,134,136,58,138,92,128
,Desulfosarcina,0,0,0,0,2,0,0,6,0,0
,Desulfosarcina cetonica,0,0,0,0,5,0,0,0,0,0
,"environmental samples <d-proteobacteria,family Desulfobacteraceae>",0,0,0,0,0,0,0,0,0,0
,uncultured Desulfobacteraceae bacterium,0,6,0,0,0,0,0,0,0,0
,Desulfobulbaceae,5,13,4,8,7,7,4,35,3,11
,Desulfobulbus,2,4,0,0,0,0,0,2,1,0
,Desulfobulbus propionicus,40,192,70,66,102,117,37,94,74,98
,Desulfocapsa,0,0,0,1,0,0,0,0,0,0
,Desulfocapsa sulfexigens,6,60,17,19,41,29,15,261,44,60
,Desulfotalea,0,0,0,0,0,0,0,0,0,0
,Desulfotalea psychrophila,6,31,10,0,0,8,0,43,11,36
,Desulfurivibrio,0,0,0,0,0,1,0,0,0,0
,Desulfurivibrio alkaliphilus,61,253,80,61,106,89,23,115,67,107
,Desulfovibrionales,25,84,29,16,87,125,8,35,21,29
,Desulfohalobiaceae,0,1,1,0,0,0,0,2,0,0
,Desulfohalobium,0,1,0,0,0,0,0,0,0,0
,Desulfohalobium retbaense,23,100,46,21,70,77,17,93,141,166
,Desulfomicrobiaceae,0,0,0,0,0,0,0,0,0,0
,Desulfomicrobium,3,12,3,1,7,11,1,5,16,14
,Desulfomicrobium baculatum,77,261,70,57,132,175,24,94,77,93
,Desulfomicrobium orale,26,143,22,26,49,100,9,36,19,25
,Desulfovibrionaceae,5,6,3,7,8,9,2,5,7,6
,Desulfocurvibacter,0,0,0,0,0,0,0,0,0,0
,Desulfocurvibacter africanus,32,202,46,60,214,282,25,109,82,101
,Desulfovibrio,131,513,177,130,466,729,72,189,147,156
,Desulfovibrio alaskensis,14,63,23,11,35,47,6,22,25,45
,Desulfovibrio carbinolicus,37,98,41,31,67,114,13,52,38,42
,Desulfovibrio desulfuricans,102,483,154,137,488,732,63,172,101,135
,Desulfovibrio fairfieldensis,41,129,34,31,61,69,15,29,17,38
,Desulfovibrio ferrophilus,28,102,29,26,58,55,8,47,24,18
,Desulfovibrio gigas,61,234,56,50,109,151,32,82,49,61
,Desulfovibrio hydrothermalis,6,17,0,13,9,20,0,46,50,53
,Desulfovibrio magneticus,28,145,39,40,111,114,14,49,24,43
,Desulfovibrio piger,34,139,35,29,68,101,14,30,34,31
,Desulfovibrio salexigens,23,64,15,14,23,10,6,52,55,99
,Desulfovibrio vulgaris,100,413,111,96,216,300,40,126,75,95
,Lawsonia,0,0,0,0,0,0,0,0,0,0
,Lawsonia intracellularis,0,9,0,0,0,0,0,18,8,17
,Pseudodesulfovibrio,0,0,0,0,0,0,0,0,0,0
,Pseudodesulfovibrio aespoeensis,43,181,56,57,260,398,29,62,55,64
,Pseudodesulfovibrio piezophilus,0,17,6,10,6,16,0,25,6,25
,Pseudodesulfovibrio profundus,17,80,33,27,53,64,10,23,18,31
,Desulfurellales,0,0,0,0,0,0,0,0,0,0
,Desulfurellaceae,5,2,5,0,7,5,0,0,0,5
,Desulfurella,0,0,0,0,0,0,0,0,0,0
,Desulfurella acetivorans,0,21,0,18,0,0,7,82,64,85
,Hippea,0,0,0,0,0,0,0,0,0,0
,Hippea maritima,0,16,0,30,10,22,11,110,193,231
,Desulfuromonadales,81,300,52,29,42,75,16,122,50,68
,Desulfuromonadaceae,0,1,0,0,0,1,0,5,0,2
,Desulfuromonas,0,4,0,1,1,1,1,10,0,1
,Desulfuromonas soudanensis,174,674,97,85,154,154,41,151,107,128
,"environmental samples <d-proteobacteria,family Desulfuromonadaceae>",0,0,0,0,0,0,0,0,0,0
,uncultured Desulfuromonadaceae bacterium,0,0,0,0,0,0,0,0,0,0
,Pelobacter,9,18,2,4,4,6,0,27,23,33
,"environmental samples <d-proteobacteria,genus Pelobacter>",0,0,0,0,0,0,0,0,0,0
,uncultured Pelobacter sp.,0,0,0,0,0,0,0,0,0,0
,Pelobacter acetylenicus,33,187,27,36,37,60,13,78,40,47
,Pelobacter carbinolicus,23,110,23,18,56,45,14,50,21,48
,Pelobacter propionicus,130,428,91,68,110,111,35,116,84,90
,"environmental samples <d-proteobacteria,order Desulfuromonadales>",0,0,0,0,0,0,0,0,0,0
,uncultured Desulfuromonadales bacterium,0,0,0,0,0,0,0,0,0,0
,Geobacteraceae,12,36,2,4,1,7,2,9,8,4
,"environmental samples <d-proteobacteria,family Geobacteraceae>",0,0,0,0,0,0,0,0,0,0
,uncultured Geobacteraceae bacterium,0,5,0,0,0,0,0,0,0,0
,Geoalkalibacter,0,0,0,0,0,0,0,0,0,0
,Geoalkalibacter subterraneus,44,173,37,31,62,55,21,84,58,69
,Geobacter,299,1097,223,147,234,257,75,260,150,222
,"environmental samples <d-proteobacteria,genus Geobacter>",0,0,0,0,0,0,0,0,5,0
,uncultured Geobacter sp.,22,64,0,0,0,9,0,0,0,6
,Geobacter anodireducens,63,195,64,36,60,42,20,55,53,46
,Geobacter bemidjiensis,85,224,76,43,56,78,18,62,41,64
,Geobacter daltonii,54,211,47,41,45,44,14,61,35,49
,Geobacter lovleyi,38,179,55,33,53,42,9,62,34,85
,Geobacter metallireducens,130,408,80,76,94,137,35,125,101,143
,Geobacter pickeringii,175,707,131,85,82,140,33,153,95,138
,Geobacter sulfurreducens,104,382,72,57,98,96,34,101,47,49
,Geobacter uraniireducens,177,488,90,78,94,109,46,141,67,115
,unclassified Geobacter,0,0,0,0,0,0,0,0,0,0
,Geobacter sp. DSM 9736,62,212,40,31,48,49,29,53,24,46
,Geobacter sp. M18,244,768,167,101,165,171,61,143,103,123
,Geobacter sp. M21,129,376,90,61,68,100,21,95,56,59
,Geothermobacter,0,1,0,0,0,0,0,0,0,0
,Geothermobacter ehrlichii,0,5,0,0,0,0,0,0,0,0
,"environmental samples <d-proteobacteria,class Deltaproteobacteria>",5,13,7,8,16,18,5,8,5,18
,uncultured delta proteobacterium,71,266,53,55,58,86,25,134,112,136
,uncultured delta proteobacterium DeepAnt-32C6,0,14,0,0,0,0,0,0,0,6
,Myxococcales,100,412,75,70,97,110,37,123,118,81
,Cystobacterineae,157,553,127,66,169,201,36,139,119,85
,Anaeromyxobacteraceae,0,0,0,0,0,0,0,0,0,0
,Anaeromyxobacter,250,841,160,122,151,202,42,186,143,116
,Anaeromyxobacter dehalogenans,104,403,95,74,139,141,32,118,74,73
,unclassified Anaeromyxobacter,0,0,0,0,0,0,0,0,0,0
,Anaeromyxobacter sp. Fw109-5,199,650,121,101,144,180,39,140,95,113
,Anaeromyxobacter sp. K,40,146,30,13,25,27,6,24,15,32
,Archangiaceae,44,196,51,41,61,62,19,56,30,37
,Archangium,0,0,0,0,0,0,0,0,0,0
,Archangium disciforme,0,0,0,0,0,0,0,0,0,0
,Archangium gephyra,63,286,68,53,100,111,22,86,67,71
,Cystobacter,1,8,2,0,2,4,0,3,1,1
,Cystobacter fuscus,55,215,67,52,93,115,31,80,61,68
,Melittangium,0,0,0,0,0,0,0,0,0,0
,Melittangium boletus,77,278,63,48,67,79,19,50,41,49
,Stigmatella,0,1,0,0,1,0,2,1,0,1
,Stigmatella aurantiaca,64,272,70,41,68,76,19,87,58,48
,Myxococcaceae,103,328,62,83,104,100,34,101,77,73
,Corallococcus,8,8,5,7,9,8,0,3,7,4
,Corallococcus coralloides,77,306,78,65,119,114,33,107,87,87
,Corallococcus macrosporus,22,131,37,24,48,40,13,33,19,30
,Myxococcus,24,57,11,9,16,31,5,23,15,12
,Myxococcus fulvus,0,5,0,0,0,0,0,0,0,0
,Myxococcus hansupus,22,77,23,17,45,33,13,20,34,23
,Myxococcus stipitatus,37,195,29,40,60,61,16,48,46,34
,Myxococcus xanthus,49,232,77,53,81,83,16,87,69,68
,Vulgatibacteraceae,0,0,0,0,0,0,0,0,0,0
,Vulgatibacter,0,0,0,0,0,0,0,0,0,0
,Vulgatibacter incomptus,122,442,91,69,103,122,29,98,69,83
,"environmental samples <d-proteobacteria,order Myxococcales>",0,12,0,0,10,0,0,0,0,5
,uncultured myxobacterium HF0200_01L06,0,5,0,0,0,0,0,0,0,0
,uncultured Myxococcales bacterium,0,7,0,0,0,0,0,0,5,0
,Myxococcales incertae sedis,0,0,0,0,0,0,0,0,0,0
,Enhygromyxa,0,0,0,0,0,0,0,0,0,0
,"environmental samples <d-proteobacteria,genus Enhygromyxa>",0,0,0,0,0,0,0,0,0,0
,uncultured Enhygromyxa sp.,0,0,0,0,0,0,0,0,0,0
,Nannocystineae,4,3,0,2,4,3,1,0,3,2
,Kofleriaceae,0,2,2,0,1,1,0,1,0,0
,Haliangium,0,0,0,0,0,0,0,0,0,0
,"environmental samples <d-proteobacteria,genus Haliangium>",0,0,0,0,0,0,0,0,0,0
,uncultured Haliangium sp.,0,0,0,0,0,0,0,0,0,0
,Haliangium ochraceum,117,557,128,93,153,174,56,133,147,119
,Nannocystaceae,0,0,0,0,0,0,0,0,0,0
,Nannocystis,0,5,0,0,0,0,0,0,0,0
,Nannocystis exedens,0,0,0,0,0,0,0,0,0,0
,Nannocystis pusilla,0,0,0,0,0,0,0,0,0,0
,Sorangiineae,43,371,52,70,54,66,19,70,69,46
,Labilitrichaceae,0,0,0,0,0,0,0,0,0,0
,Labilithrix,0,0,0,0,0,0,0,0,0,0
,Labilithrix luteola,91,592,74,80,81,101,41,145,125,103
,Phaselicystidaceae,0,0,0,0,0,0,0,0,0,0
,Phaselicystis,0,0,0,0,0,0,0,0,0,0
,Phaselicystis flava,0,10,0,0,0,0,0,0,0,0
,Polyangiaceae,14,74,22,21,13,22,8,18,21,11
,Aetherobacter,0,8,0,0,0,0,0,0,0,0
,Aetherobacter rufus,0,0,0,0,0,0,0,0,0,0
,Byssovorax,0,0,0,0,0,0,0,0,0,0
,Byssovorax cruenta,0,0,0,0,0,0,0,0,0,0
,Chondromyces,0,0,0,0,1,0,0,2,1,0
,Chondromyces crocatus,112,465,100,60,133,119,38,99,99,77
,Jahnella,0,0,0,0,0,0,0,0,0,0
,unclassified Jahnella,0,0,0,0,0,0,0,0,0,0
,Jahnella sp. MSr9139,0,0,0,0,0,0,0,0,0,0
,Polyangium,0,0,0,0,0,0,0,0,0,0
,Polyangium spumosum,0,0,0,0,0,0,0,0,0,0
,Sorangium,0,2,0,0,0,1,0,0,0,0
,Sorangium cellulosum,503,2592,475,383,555,608,155,532,529,416
,Sandaracinaceae,0,0,0,0,0,0,0,0,0,0
,Sandaracinus,0,0,0,0,0,0,0,0,0,0
,Sandaracinus amylolyticus,122,435,115,96,139,139,64,119,137,108
,Sorangiineae incertae sedis,0,0,0,0,0,0,0,0,0,0
,Minicystis,0,0,0,0,0,0,0,0,0,0
,Minicystis rosea,88,590,103,128,123,160,47,151,150,121
,Syntrophobacterales,28,37,14,8,11,11,8,11,9,7
,"environmental samples <d-proteobacteria,order Syntrophobacterales>",0,0,0,0,0,0,0,0,0,0
,uncultured Syntrophobacterales bacterium,0,6,0,0,0,0,0,0,0,0
,Syntrophaceae,6,8,5,2,4,7,1,8,12,3
,Desulfobacca,1,4,3,3,0,0,0,3,1,1
,Desulfobacca acetoxidans,95,298,161,62,85,77,42,174,67,121
,"environmental samples <d-proteobacteria,genus Desulfobacca>",0,0,0,0,0,0,0,0,0,0
,uncultured Desulfobacca sp.,0,5,0,0,0,0,0,0,0,0
,Desulfomonile,4,0,1,0,1,0,1,0,2,1
,Desulfomonile tiedjei,152,291,134,78,61,76,109,183,99,149
,"environmental samples <d-proteobacteria,genus Desulfomonile>",0,0,0,0,0,0,0,0,0,0
,uncultured Desulfomonile sp.,0,6,0,0,0,0,0,0,0,0
,"environmental samples <d-proteobacteria,family Syntrophaceae>",0,0,0,0,0,0,0,0,0,0
,uncultured Syntrophaceae bacterium,10,48,10,0,0,0,0,0,0,6
